scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,GA-w1_0.32_w2_0.30,9.629644054095497,10,57,36,0,38.00281498827271,0,,,1.5351447409484535
30yr_0060m_h214,30,0060,,1,GA-w1_0.32_w2_0.30,9.627774945836554,10,62,39,0,38.41113434374335,0,,,1.6655650460161269
20yr_0180m_h435,20,0180,,1,GA-w1_0.32_w2_0.30,9.475190826956968,10,114,60,0,76.76279341061445,0,,,3.1204566680826247
50yr_0360m_h678,50,0360,,1,GA-w1_0.32_w2_0.30,9.463857336587315,10,251,69,0,131.6868860267461,0,,,5.3503062289673835
10yr_0180m_h385,10,0180,,1,GA-w1_0.32_w2_0.30,9.390187228646658,10,123,38,0,74.3651250963971,0,,,3.087810731958598
20yr_1440m_h1149,20,1440,,1,GA-w1_0.32_w2_0.30,9.43343722062941,10,347,26,0,458.1709257261757,0,,,17.79670681199059
20yr_0060m_h216,20,0060,,1,GA-w1_0.32_w2_0.30,9.655409647652256,10,59,36,0,38.03162184752403,0,,,1.638657394098118
10yr_0240m_h515,10,0240,,1,GA-w1_0.32_w2_0.30,9.506496292383574,10,146,39,0,92.74346519209374,0,,,3.714045919943601
20yr_0120m_h366,20,0120,,1,GA-w1_0.32_w2_0.30,9.381203273336906,10,86,54,0,58.52823891360607,0,,,2.4950922599527985
10yr_1080m_h1061,10,1080,,1,GA-w1_0.32_w2_0.30,9.394799329296974,10,309,24,0,348.7744539786023,0,,,13.579427744960412
100yr_0720m_h964,100,0720,,1,GA-w1_0.32_w2_0.30,9.39534037393238,26,349,97,0,242.03977511239464,0,,,9.745727909030393
100yr_0540m_h862,100,0540,,1,GA-w1_0.32_w2_0.30,9.388371585563881,18,320,100,0,187.4130113347897,0,,,7.681753638898954
30yr_0720m_h988,30,0720,,1,GA-w1_0.32_w2_0.30,9.419369645258278,20,331,54,0,242.35612215840993,0,,,9.717710795113817
100yr_1440m_h1202,100,1440,,1,GA-w1_0.32_w2_0.30,9.40686014265457,28,435,78,0,462.3868039468522,0,,,18.37759099714458
10yr_0180m_h429,10,0180,,1,GA-w1_0.32_w2_0.30,9.4805400969849,10,110,44,0,74.83129833104303,0,,,3.0552773198578507
80yr_0240m_h578,80,0240,,1,GA-w1_0.32_w2_0.30,9.423873684042228,10,170,90,0,97.70742751357065,0,,,4.059412480099127
80yr_1440m_h1188,80,1440,,1,GA-w1_0.32_w2_0.30,9.399114654542355,28,410,78,0,460.97795530062126,0,,,18.970810130937025
80yr_0720m_h952,80,0720,,1,GA-w1_0.32_w2_0.30,9.388309211458026,18,354,67,0,239.64884863738536,0,,,9.688412296120077
100yr_0240m_h602,100,0240,,1,GA-w1_0.32_w2_0.30,9.458221370897853,10,172,96,0,94.1531375345482,0,,,4.3696495848707855
100yr_0240m_h549,100,0240,,1,GA-w1_0.32_w2_0.30,9.674665977643935,10,197,89,0,99.57142254185938,0,,,3.9434166131541133
100yr_0120m_h322,100,0120,,1,GA-w1_0.32_w2_0.30,10,10,111,70,0,61.612465780630195,1,,,2.542368239024654
100yr_0180m_h465,100,0180,,1,GA-w1_0.32_w2_0.30,9.483762210822688,10,137,86,0,79.80028628994312,0,,,3.1871556360274553
30yr_0240m_h619,30,0240,,1,GA-w1_0.32_w2_0.30,9.502513954163572,10,149,78,0,94.02180750942318,0,,,4.12051470996812
50yr_0240m_h616,50,0240,,1,GA-w1_0.32_w2_0.30,9.471853340490707,10,158,85,0,94.02224007372848,0,,,3.988241072045639
50yr_1080m_h1083,50,1080,,1,GA-w1_0.32_w2_0.30,9.464847381581276,28,341,84,0,350.2052169004104,0,,,13.807089497102425
100yr_0240m_h585,100,0240,,1,GA-w1_0.32_w2_0.30,9.465724323434095,10,176,97,0,98.80898747511526,0,,,4.044132011011243
100yr_0120m_h277,100,0120,,1,GA-w1_0.32_w2_0.30,9.542136228392943,10,129,66,0,59.74642073025787,0,,,2.5502349429298192
10yr_0360m_h672,10,0360,,1,GA-w1_0.32_w2_0.30,9.509147587201054,10,159,44,0,128.76034950188784,0,,,5.241127182962373
80yr_0060m_h246,80,0060,,1,GA-w1_0.32_w2_0.30,9.660985582069898,10,72,45,0,39.44470242557866,0,,,1.5140006360597908
20yr_0240m_h588,20,0240,,1,GA-w1_0.32_w2_0.30,9.419021564611109,10,138,66,0,94.41886840054843,0,,,4.069625213043764
