scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,PSO-w10.5,5.635865593620727,18,82,23,0,32.917287902405306,0,,,0.26484185992740095
30yr_0060m_h214,30,0060,,1,PSO-w10.5,5.627240923871364,16,85,27,1,33.368842565125625,0,,,0.15230271383188665
20yr_0180m_h435,20,0180,,1,PSO-w10.5,5.707940114273429,56,162,33,1,64.16129965042941,0,,,0.2690478127915412
50yr_0360m_h678,50,0360,,1,PSO-w10.5,5.733132831296615,92,303,43,3,112.93712270032974,0,,,0.48602877417579293
10yr_0180m_h385,10,0180,,1,PSO-w10.5,5.67874931138438,44,167,12,0,63.92456712975799,0,,,0.3324967999942601
20yr_1440m_h1149,20,1440,,1,PSO-w10.5,5.733600299917661,340,376,45,3,373.2713255025731,0,,,1.9824584459420294
20yr_0060m_h216,20,0060,,1,PSO-w10.5,5.723075987851875,18,84,25,1,32.61763836902222,0,,,0.17058407911099494
10yr_0240m_h515,10,0240,,1,PSO-w10.5,5.711922441201361,50,195,10,0,79.52250005215225,0,,,0.41927731316536665
20yr_0120m_h366,20,0120,,1,PSO-w10.5,5.7226198609094165,22,126,31,1,49.455813966190505,0,,,0.2812755929771811
10yr_1080m_h1061,10,1080,,1,PSO-w10.5,5.730031921364402,274,299,37,1,283.6296676962041,0,,,1.4032390050124377
100yr_0720m_h964,100,0720,,1,PSO-w10.5,5.7315518681848,202,451,41,1,202.97137534476485,0,,,0.8908018940128386
100yr_0540m_h862,100,0540,,1,PSO-w10.5,5.727111759005444,118,401,57,12,160.24518897206758,0,,,0.7074333038181067
30yr_0720m_h988,30,0720,,1,PSO-w10.5,5.728446645362449,212,370,31,1,198.82769542893118,0,,,0.9138907031156123
100yr_1440m_h1202,100,1440,,1,PSO-w10.5,5.730764586944528,426,490,60,3,374.072603714006,0,,,1.9819477160926908
10yr_0180m_h429,10,0180,,1,PSO-w10.5,5.732029556038303,46,162,16,3,63.379765943149714,0,,,0.27912920294329524
80yr_0240m_h578,80,0240,,1,PSO-w10.5,5.6977356741223595,56,231,57,6,82.80291938931406,0,,,0.35464962711557746
80yr_1440m_h1188,80,1440,,1,PSO-w10.5,5.727626618139101,446,458,63,1,372.4981834615564,0,,,4.133489320985973
80yr_0720m_h952,80,0720,,1,PSO-w10.5,5.733314828186597,198,441,32,1,202.29717707637417,0,,,2.3878513348754495
100yr_0240m_h602,100,0240,,1,PSO-w10.5,5.703792917085088,66,228,67,1,83.43362347560335,0,,,1.0051417180802673
100yr_0240m_h549,100,0240,,1,PSO-w10.5,5.717285796040031,66,242,62,4,83.19645338221227,0,,,0.8119292589835823
100yr_0120m_h322,100,0120,,1,PSO-w10.5,6.177094525319091,32,143,54,1,52.87564473876136,0,,,0.5005743219517171
100yr_0180m_h465,100,0180,,1,PSO-w10.5,6.0095384552036935,38,189,59,0,69.14326765046171,0,,,0.6594568518921733
30yr_0240m_h619,30,0240,,1,PSO-w10.5,5.733954153813255,70,208,46,0,81.03838774564429,0,,,0.8261606299784034
50yr_0240m_h616,50,0240,,1,PSO-w10.5,5.700866168022277,76,214,55,2,81.32020106093532,0,,,0.8308961410075426
50yr_1080m_h1083,50,1080,,1,PSO-w10.5,5.729275672917512,272,442,38,2,288.94827102503814,0,,,2.1320876081008464
100yr_0240m_h585,100,0240,,1,PSO-w10.5,5.728731732456193,74,231,67,2,82.84027897929751,0,,,0.4288772589061409
100yr_0120m_h277,100,0120,,1,PSO-w10.5,5.722998771591243,32,163,47,0,51.67069815084877,0,,,0.2589335688389838
10yr_0360m_h672,10,0360,,1,PSO-w10.5,5.721262115494313,90,242,16,0,109.51318219364609,0,,,0.6211223860736936
80yr_0060m_h246,80,0060,,1,PSO-w10.5,6.19497465208932,16,93,33,0,34.977459096482164,0,,,0.14149306388571858
20yr_0240m_h588,20,0240,,1,PSO-w10.5,5.704249569014589,60,201,33,1,80.4655227347111,0,,,0.34879912808537483
