scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,1,PSO-w10.45,5.850545078105699,18,80,24,0,31.956724148525126,0,,,0.20185763807967305
30yr_0060m_h214,30,0060,,1,PSO-w10.45,5.837799567298382,16,81,29,0,32.37869642218491,0,,,0.3397922939620912
20yr_0180m_h435,20,0180,,1,PSO-w10.45,5.837313854415772,47,166,33,0,63.325918635627914,0,,,0.6758540570735931
50yr_0360m_h678,50,0360,,1,PSO-w10.45,5.8103373756976815,52,307,38,0,112.93567874305111,0,,,1.2489471728913486
10yr_0180m_h385,10,0180,,1,PSO-w10.45,5.817706605460135,42,165,12,0,62.58025934556399,0,,,0.8416949990205467
20yr_1440m_h1149,20,1440,,1,PSO-w10.45,5.8605835041595515,290,375,41,0,373.44549465305124,0,,,4.233232484199107
20yr_0060m_h216,20,0060,,1,PSO-w10.45,5.819919440717514,16,79,25,0,31.908852436524427,0,,,0.40070953709073365
10yr_0240m_h515,10,0240,,1,PSO-w10.45,5.809649377421274,54,191,12,0,77.76446517545043,0,,,0.9126770440489054
20yr_0120m_h366,20,0120,,1,PSO-w10.45,5.8513179201392465,28,123,33,0,48.136375708379035,0,,,0.5816226149909198
10yr_1080m_h1061,10,1080,,1,PSO-w10.45,5.856687020685529,232,305,33,0,283.7300593262969,0,,,2.171956235077232
100yr_0720m_h964,100,0720,,1,PSO-w10.45,5.864527259540271,202,442,46,0,199.51542813078103,0,,,1.2959920831490308
100yr_0540m_h862,100,0540,,1,PSO-w10.45,5.846651299712128,98,403,54,0,159.16846914584886,0,,,0.861320756142959
30yr_0720m_h988,30,0720,,1,PSO-w10.45,5.85085899604431,168,376,26,0,198.4988152847106,0,,,1.0606414570938796
100yr_1440m_h1202,100,1440,,1,PSO-w10.45,5.860377554965073,356,486,58,0,374.5357309884151,0,,,1.8994787919800729
10yr_0180m_h429,10,0180,,1,PSO-w10.45,5.880700269696936,42,161,16,0,62.69894473843197,0,,,0.28482792479917407
80yr_0240m_h578,80,0240,,1,PSO-w10.45,5.87498292092399,66,219,61,0,80.30200363589705,0,,,0.36310322606004775
80yr_1440m_h1188,80,1440,,1,PSO-w10.45,5.858104647554675,382,455,63,0,372.48281095102186,0,,,1.8731922749429941
80yr_0720m_h952,80,0720,,1,PSO-w10.45,5.86544640186623,154,448,26,0,201.19018241181195,0,,,1.1069042030721903
100yr_0240m_h602,100,0240,,1,PSO-w10.45,5.846460989194874,56,222,67,0,81.63137428710334,0,,,0.33970432891510427
100yr_0240m_h549,100,0240,,1,PSO-w10.45,5.832210386118295,64,237,63,0,81.14889994207746,0,,,0.3738556948956102
100yr_0120m_h322,100,0120,,1,PSO-w10.45,6.11898576379998,26,141,55,1,51.07683191194195,0,,,0.2541943409014493
100yr_0180m_h465,100,0180,,1,PSO-w10.45,6.030860416824162,36,185,59,0,67.01266899016207,0,,,0.3297772470396012
30yr_0240m_h619,30,0240,,1,PSO-w10.45,5.854555943248791,70,204,48,0,79.13916278352846,0,,,0.45563531992956996
50yr_0240m_h616,50,0240,,1,PSO-w10.45,5.82359892052906,69,213,56,0,79.78955852174273,0,,,0.33645841712132096
50yr_1080m_h1083,50,1080,,1,PSO-w10.45,5.859234971121845,230,436,38,0,288.10641791748856,0,,,1.6070218621753156
100yr_0240m_h585,100,0240,,1,PSO-w10.45,5.841755355091126,60,226,67,0,81.1264299517135,0,,,0.3433958529494703
100yr_0120m_h277,100,0120,,1,PSO-w10.45,5.805235570788139,30,164,47,0,49.95964517924003,0,,,0.21334810089319944
10yr_0360m_h672,10,0360,,1,PSO-w10.45,5.835595670529745,84,243,16,0,108.05044790605783,0,,,1.1399156900588423
80yr_0060m_h246,80,0060,,1,PSO-w10.45,6.166545369928694,18,92,35,0,33.69252973520637,0,,,0.4226968730799854
20yr_0240m_h588,20,0240,,1,PSO-w10.45,5.85028940647894,54,201,33,0,78.96859119289857,0,,,0.799613384064287
