scenario_id,return_period,duration_min,quartile,seed,model,max_level_m,n_switches,n_intervals_100,n_intervals_170,n_dryrun_proxy,cum_reward,overflow_flag,inference_time_s,swmm_time_s,total_time_s
20yr_0060m_h225,20,0060,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.635865593620727,7,132,76,31,27.034024585693,0,,,0.12656969507224858
30yr_0060m_h214,30,0060,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.515196026215025,12,87,27,5,31.85911139270363,0,,,0.12578550702892244
20yr_0180m_h435,20,0180,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.578273787118513,16,199,50,32,59.161220084425864,0,,,0.2596902740187943
50yr_0360m_h678,50,0360,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.643361540506921,22,518,143,142,91.00190445840401,0,,,0.4409142299555242
10yr_0180m_h385,10,0180,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.497851166922763,24,297,68,69,50.924054672242384,0,,,0.24913017614744604
20yr_1440m_h1149,20,1440,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.718649666342728,4,2016,672,671,249.50921728556804,0,,,1.591593221994117
20yr_0060m_h216,20,0060,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.667038139452091,12,84,26,8,30.794986100695336,0,,,0.1281270671170205
10yr_0240m_h515,10,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.482499007661342,20,384,94,96,61.6111828120047,0,,,0.3111716790590435
20yr_0120m_h366,20,0120,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.7226198609094165,12,151,48,23,45.00855060110787,0,,,0.1901281988248229
10yr_1080m_h1061,10,1080,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.730031921364402,4,1476,492,491,194.07392765314842,0,,,1.465345896081999
100yr_0720m_h964,100,0720,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.7159620794398265,38,997,275,259,158.2147533538947,0,,,0.8153992500156164
100yr_0540m_h862,100,0540,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.727111759005444,20,714,211,199,129.2570797596859,0,,,0.6351990550756454
30yr_0720m_h988,30,0720,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.714918624294597,20,899,252,259,154.86665854243876,0,,,0.8272317450027913
100yr_1440m_h1202,100,1440,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.729862824382676,4,2010,670,669,259.07250368371285,0,,,1.6629222789779305
10yr_0180m_h429,10,0180,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.732029556038303,20,260,58,54,53.46506533846566,0,,,0.40243444382213056
80yr_0240m_h578,80,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.688274497879433,18,279,91,59,74.69316142694618,0,,,0.46420543384738266
80yr_1440m_h1188,80,1440,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.709239633965281,4,2007,669,668,257.6851551840252,0,,,1.5831108940765262
80yr_0720m_h952,80,0720,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.64433793511154,24,987,259,265,157.35357901492551,0,,,0.8563582231290638
100yr_0240m_h602,100,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.625150375071274,16,296,100,50,76.04869067912766,0,,,0.3225805398542434
100yr_0240m_h549,100,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.629069080812701,18,359,120,83,71.60532146833859,0,,,0.3224521849770099
100yr_0120m_h322,100,0120,,2,PSO-only-w_0.45_0.35_0.10_0.10,6.123936042740868,7,216,126,43,45.584603909915195,0,,,0.19446751801297069
100yr_0180m_h465,100,0180,,2,PSO-only-w_0.45_0.35_0.10_0.10,6.005391509911037,16,223,77,29,64.08789014738431,0,,,0.25855429703369737
30yr_0240m_h619,30,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.693738648577324,16,300,102,76,69.6393836671703,0,,,0.3322380278259516
50yr_0240m_h616,50,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.732019303044945,20,296,98,67,71.91789985887428,0,,,0.39144278783351183
50yr_1080m_h1083,50,1080,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.669098721248861,14,1442,441,460,207.9424223949282,0,,,1.3789894089568406
100yr_0240m_h585,100,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.583470649381297,12,281,94,56,76.27556469869711,0,,,0.31662970082834363
100yr_0120m_h277,100,0120,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.731942744592233,18,180,54,14,49.4484818860734,0,,,0.19376554293558002
10yr_0360m_h672,10,0360,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.716433185547772,16,507,131,132,86.15910535291235,0,,,0.4430634749587625
80yr_0060m_h246,80,0060,,2,PSO-only-w_0.45_0.35_0.10_0.10,6.176071626010986,7,138,80,27,30.027826215523884,0,,,0.16576976492069662
20yr_0240m_h588,20,0240,,2,PSO-only-w_0.45_0.35_0.10_0.10,5.6566090476197735,22,284,64,47,71.79548115544057,0,,,0.3159602149389684
